timestamp,temp,pressure,vibration,label
2025-09-24 14:08:00,48.96607630010476,1.0376568877210206,0.017463022930684705,abnormal
2025-09-24 14:09:00,47.12193109360849,1.0411176939769082,0.025225737676130466,normal
2025-09-24 14:10:00,49.20761367729817,1.0446983917294048,0.022116768867781106,normal
2025-09-24 14:11:00,48.53281074079832,1.0240009958002652,0.02767595089715788,normal
2025-09-24 14:12:00,45.56974206368478,1.022341816950072,0.04692950569073896,abnormal
2025-09-24 14:13:00,49.88213740838383,1.0424189898806775,0.05012446164085607,abnormal
2025-09-24 14:14:00,48.6770591764434,1.016914476461397,0.06989975403975265,abnormal
2025-09-24 14:15:00,48.794295689755835,1.0414260483909876,0.0713309286607267,abnormal
2025-09-24 14:16:00,45.497854523159106,1.0225547906585615,0.08568578826476468,abnormal
2025-09-24 14:17:00,47.07516747818389,1.0097755563693633,0.08664277693252045,abnormal
2025-09-24 14:18:00,46.864938657107615,1.0024237861345762,0.03181594718084307,normal
2025-09-24 14:19:00,49.746329336413815,1.0405661741128436,0.030694209164450745,normal
2025-09-24 14:20:00,48.21798402171084,1.0033018459947847,0.030438918865035813,normal
2025-09-24 14:21:00,48.887766590620366,1.022513505221537,0.04075372911254561,abnormal
2025-09-24 14:22:00,47.1979949481032,1.0100047209849714,0.024131420336797316,normal
2025-09-24 14:23:00,46.11991370926062,1.0124990067248565,0.023654152291828146,normal
2025-09-24 14:24:00,47.98252381010172,1.006228812683909,0.027467022511607486,normal
2025-09-24 14:25:00,45.173372489228925,1.0382209941273974,0.03755529257866996,normal
2025-09-24 14:26:00,49.09908809970299,1.0086095563160473,0.023091522524674533,normal
2025-09-24 14:27:00,48.32890726366478,1.0438020138483708,0.02815244788781099,normal
2025-09-24 14:28:00,48.835436534561524,1.0436805265714268,0.04329933478216684,abnormal
2025-09-24 14:29:00,46.828961148000985,1.015810831315562,0.0323486570361492,normal
2025-09-24 14:30:00,49.864948565676904,1.0078358809554746,0.04048847557586235,abnormal
2025-09-24 14:31:00,49.49859996047671,1.0287817063202371,0.03052080199194701,normal
2025-09-24 14:32:00,48.96967843839666,1.002053744753588,0.032899021373692806,normal
2025-09-24 14:33:00,45.89224490737056,1.0167965899765383,0.02570663911874432,normal
2025-09-24 14:34:00,47.42141087652599,1.048913364848181,0.03927202708334827,normal
2025-09-24 14:35:00,45.08171852724759,1.0459371382865288,0.029870586001521825,normal
2025-09-24 14:36:00,45.80428425762089,1.034573835464306,0.038903422962556805,normal
2025-09-24 14:37:00,48.43311886254091,1.0087468583080776,0.028056053348869167,normal
2025-09-24 14:38:00,48.66218147071987,1.0363368775887492,0.03368232681777489,normal
2025-09-24 14:39:00,49.83528013463849,1.037996934584036,0.032290349861630575,normal
2025-09-24 14:40:00,46.56687277542421,1.020550386979365,0.03247654939320578,normal
2025-09-24 14:41:00,46.74512839748817,1.0368702841929514,0.035855751966709204,normal
2025-09-24 14:42:00,47.31241758221768,1.0009757204341874,0.2925966191457049,abnormal
2025-09-24 14:43:00,45.836957931884264,1.0124129376169408,0.03957335859504622,normal
2025-09-24 14:44:00,45.68188727308668,1.027773602276551,0.02648099700208691,normal
2025-09-24 14:45:00,47.263516081714435,1.0077298651158237,0.021585502892198037,normal
2025-09-24 14:46:00,46.20574444755352,1.0056412342531784,0.027156783364936578,normal
2025-09-24 14:47:00,48.23092206661967,1.0528859776064714,0.026211765769113615,abnormal
2025-09-24 14:48:00,47.12913010280356,1.0471968952349127,0.02349370394225587,normal
2025-09-24 14:49:00,49.10093063946767,1.0244690828458203,0.03409653925896025,normal
2025-09-24 14:50:00,48.63384018289873,1.0441235356613363,0.036136359834725566,normal
2025-09-24 14:51:00,46.59486220147187,1.0507753552927888,0.03471155460194717,abnormal
2025-09-24 14:52:00,49.14012562672157,1.0000558366903871,0.02404850446920724,normal
2025-09-24 14:53:00,49.073693731590986,1.0280256719355363,0.029289207883376554,normal
2025-09-24 14:54:00,46.726672660417904,1.0191576629153418,0.028521298303394813,normal
2025-09-24 14:55:00,46.43732716068713,0.9984478087062307,0.03663941670259901,abnormal
2025-09-24 14:56:00,48.61222893765535,1.0437104292115065,0.03992838623240447,normal
2025-09-24 14:57:00,45.71199706868681,1.0248173292241103,0.02401222632526559,normal
2025-09-24 14:58:00,46.006332329292476,1.0171436367497806,0.031552600742282715,normal
2025-09-24 14:59:00,45.09162418671925,1.0164195628919508,0.02770755899042241,normal
2025-09-24 15:00:00,49.024182411842126,1.0123403194533742,0.02615166454100233,normal
2025-09-24 15:01:00,48.12450761367118,1.0453042005296855,0.025187731622255526,normal
2025-09-24 15:02:00,48.35759424495258,1.010183548476823,0.026041635375218756,normal
2025-09-24 15:03:00,48.924674284218455,1.0124391031663336,0.03173518399422567,normal
2025-09-24 15:04:00,47.223091221501946,1.0144625511402061,0.038239486881452255,normal
2025-09-24 15:05:00,47.974908505986456,1.0212083765399693,0.028358430211786863,normal
2025-09-24 15:06:00,45.667467551649764,1.0322315108472753,0.03250730092185266,normal
2025-09-24 15:07:00,45.37919729410856,1.0270475136291533,0.028893402545677273,normal
2025-09-24 15:08:00,48.215213417267954,1.0042791674272926,0.03841271599998285,normal
2025-09-24 15:09:00,47.08051342875261,1.0082334409334477,0.037548091035857614,normal
2025-09-24 15:10:00,47.80276797867765,1.0428290685089574,0.02446074803499775,normal
